,ID,Text,Hate_pos,Hate_neg,Hate_pos_LLM,Hate_neg_LLM,Reasoning_LLM,Raw_output_LLM,Hate_pos_diff
10,2063,"In America, Right Wing can best be described as people who are self-sufficient and want to be left alone.  Left Wing is best described as people who are dependent and want to tell everyone else what to do.",0.6,0.4,0.2,0.8,"The post presents a simplistic and stereotypical view of political ideologies, which may be seen as offensive or reductive by some, but it does not explicitly demean or degrade individuals based on protected characteristics, nor does it call for violence or use vulgar language. The content is more of a political opinion rather than hate speech, leading to likely consensus among annotators that it is not hate speech.","The post contrasts right-wing and left-wing ideologies in a manner that could be seen as reductive or stereotypical. However, it does not contain elements that directly assault human dignity, call for violence, or use vulgar language. The post is more of a political opinion and is likely to be classified as not hate speech by the majority of annotators. Therefore, the predicted percentages are [0.2, 0.8].",0.39999999999999997
11,2064,"If we are to succeed in Making America Great Again, we have to put a lot of effort into making Americans Great Again.",0.2,0.8,0.0,1.0,"The post does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. It is a motivational statement that aligns with a political slogan without any elements of hate speech. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a motivational statement that aligns with a political slogan without any elements of hate speech. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement.",0.2
12,2065,"IMO-If there is anything good anywhere in the world, America had something to do with it.",0.0,1.0,0.0,1.0,"The post expresses a positive opinion about America's influence in the world. It does not contain any assaults on human dignity, calls for violence, or vulgarity/offensive language. The content is clear and unlikely to be interpreted as hate speech, leading to low disagreement among annotators.",The post is a positive statement about America's influence and does not exhibit any characteristics of hate speech. It is unlikely to be classified as hate speech by annotators.,0.0
13,2066,"IMO-If the Establishment media stops bashing Trump, that's when we should be concerned.",0.2,0.8,0.0,1.0,"The post does not contain any elements of hate speech. It does not demean or degrade any individuals or groups based on protected characteristics, nor does it call for violence or use vulgar or offensive language. The post is a political opinion about media coverage of Trump, which is a common topic of discussion and does not inherently involve hate speech.",The post is a straightforward political opinion and does not exhibit any characteristics of hate speech. It is likely to be classified as not hate speech by the majority of annotators.,0.2
14,2467,This guy:'All the best Europeans stayed in Europe'Also this guy:'I'm an American'LMAOOOO!!,0.2,0.8,0.2,0.8,"The post appears to be mocking or making fun of a contradiction in someone's statements, but it does not seem to directly attack or demean any group based on protected characteristics. There is no call for violence or use of vulgar or offensive language. The humor and sarcasm might be interpreted differently by some, but it is unlikely to be classified as hate speech by most annotators.","The post uses humor to point out a perceived contradiction in someone's statements about Europeans and Americans. It does not contain any elements that would typically be classified as hate speech, such as demeaning language, calls for violence, or offensive language. The humor might be seen as sarcastic, but it is not likely to be interpreted as hate speech by the majority of annotators. Therefore, the disagreement is low, and the post is likely to be classified as not hate speech by most annotators.",0.0
15,3077,"John Kerry couldn't take out W in the 2004 Presidential election, so how in the hell does he plan to defeat the most popular Republican President in history?Hope he runs.  It would be an easy victory.https://www.cbsnews.com/news/john-kerry-wont-rule-...",0.0,1.0,0.0,1.0,"The post discusses John Kerry's potential candidacy against a popular Republican President without any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. It is a straightforward political opinion without elements of hate speech, leading to likely consensus among annotators that it is not hate speech.","The post is a political commentary on John Kerry's potential candidacy and does not contain any elements of hate speech. It does not demean or degrade any individual or group, nor does it incite violence or use offensive language. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement. The predicted percentages of annotators classifying the post as hate speech vs. not hate speech are [0.0, 1.0].",0.0
16,3078,So David Brock's shitposters are back?I haven't noticed.,0.0,1.0,0.2,0.8,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It mentions 'shitposters,' which is a term used in internet culture to describe people who post irrelevant or off-topic content online, but it is not inherently offensive or hateful. The post is likely to be interpreted as a commentary on online behavior rather than hate speech, leading to low disagreement among annotators.","The post mentions 'shitposters,' which is a term used in internet culture to describe people who post irrelevant or off-topic content online. While the term 'shitposters' includes a vulgar word, it is not directed at any specific individual or group in a demeaning way. The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language that targets a protected characteristic. Therefore, it is unlikely to be classified as hate speech by most annotators, leading to a prediction of low disagreement and a higher percentage of annotators classifying it as not hate speech.",0.2
17,3079,I'm sure Bill Clinton has a donut for Ariana Grande to lick...https://www.youtube.com/watch?v=Oja97POVbM8,0.4,0.6,0.2,0.8,"The post makes a suggestive comment about Bill Clinton and Ariana Grande, referencing a past incident involving Ariana Grande licking a donut. While the comment is inappropriate and potentially offensive, it does not clearly fall into the categories of hate speech such as assaults on human dignity, calls for violence, or use of vulgarity directed at a protected group. The post is more likely to be seen as a crude joke rather than hate speech, leading to low disagreement among annotators.","The post makes a suggestive comment about Bill Clinton and Ariana Grande, referencing a past incident involving Ariana Grande licking a donut. While the comment is inappropriate and potentially offensive, it does not clearly fall into the categories of hate speech such as assaults on human dignity, calls for violence, or use of vulgarity directed at a protected group. The post is more likely to be seen as a crude joke rather than hate speech, leading to low disagreement among annotators.",0.2
18,3081,"So the media believes they have a 'gotcha' moment with Trump's off the record comments about the Canadian trade negotiation.But by owning it and admitting he said it, he's sending a message of honesty and transparency.The public knows how important these trade deals are to Trump, so if he'll own that publicly, is there much else he could lie about?Not really.",0.0,1.0,0.0,1.0,"The post discusses Trump's comments on Canadian trade negotiations and frames them as a demonstration of honesty and transparency. It does not contain any assaults on human dignity, calls for violence, or vulgarity/offensive language. The content is straightforward and unlikely to be interpreted as hate speech, leading to a low disagreement among annotators.","The post is a commentary on Trump's approach to media and trade negotiations, emphasizing honesty and transparency. It lacks any elements of hate speech, such as demeaning language, incitement to violence, or offensive language. Therefore, it is expected that annotators would largely agree that this post is not hate speech.",0.0
19,3082,Trump admits that he made the 'off the record' comments regarding the Canadian negotiations...And he doesn't care because he knows we have the stronger negotiating position.This changes nothing and sets the clear tone for what Canada has to do if they want to make a deal.,0.2,0.8,0.0,1.0,"The post discusses political negotiations between the U.S. and Canada, specifically mentioning Trump's comments. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is straightforward and focused on political strategy, which is unlikely to be interpreted as hate speech by annotators.",The post is a straightforward commentary on political negotiations and does not exhibit any characteristics of hate speech. It is likely to be classified as not hate speech by the majority of annotators.,0.2
20,3083,Do you need evidence that Progressives are intellectually superior to the rest of us?Here you go:  'Front Hole',0.6,0.4,0.2,0.8,"The post appears to be sarcastic or mocking in tone, particularly towards 'Progressives' and the use of the term 'Front Hole,' which is a term used in some progressive circles to be more inclusive of transgender individuals. However, the post does not contain direct assaults on human dignity, calls for violence, or vulgarity/offensive language. The sarcasm may be interpreted as offensive by some, but it is unlikely to be classified as hate speech by a majority of annotators. Therefore, there is likely low disagreement among annotators, with most classifying it as not hate speech.","The post uses sarcasm to mock 'Progressives' and the term 'Front Hole,' which is used in some progressive circles to be more inclusive of transgender individuals. While the tone is mocking, it does not directly assault human dignity, call for violence, or use vulgar/offensive language. The sarcasm may be seen as offensive by some, but it is unlikely to be classified as hate speech by a majority of annotators. Therefore, the post is likely to have low disagreement, with most annotators classifying it as not hate speech. Predicted percentages: [0.2, 0.8].",0.39999999999999997
21,3251,Fantastic investigative work done by Corey Lynn: Connecting the dots between the global warming scam and child trafficking..Clinton connection of course. Shipwrecked on Ten Islands with Clinton's and Brandson https://coreysdigs.com/clinton-foundation/shipwrec...,0.0,1.0,0.4,0.6,"The post suggests a conspiracy theory linking global warming, child trafficking, and the Clintons. While it does not directly assault human dignity or call for violence, it implies serious accusations without evidence, which could be seen as offensive or defamatory. The language is not overtly vulgar, but the content could be interpreted as harmful or misleading. Annotators might disagree on whether this constitutes hate speech due to the lack of direct offensive language or calls for violence, leading to moderate disagreement.","The post implies a conspiracy theory involving global warming, child trafficking, and the Clintons, which could be seen as offensive or defamatory. However, it does not directly assault human dignity or call for violence, and the language is not overtly vulgar. Annotators might disagree on whether this constitutes hate speech due to the lack of direct offensive language or calls for violence, leading to moderate disagreement.",0.4
22,3252,Antifa Protesting George Soros for non payment. Soros where's our money...... https://twitter.com/Jamierodr10/status/10356866243...,0.0,1.0,0.2,0.8,"The post appears to be a satirical or mocking comment about Antifa and George Soros, suggesting that Antifa is protesting Soros for not paying them. This is a common conspiracy theory trope that Soros funds various protest movements. The post does not contain direct assaults on human dignity, calls for violence, or vulgar language. It is more likely to be interpreted as a political jab or satire rather than hate speech, leading to low disagreement among annotators.","The post is a satirical comment about Antifa and George Soros, suggesting that Antifa is protesting Soros for non-payment. This plays into a conspiracy theory trope that Soros funds protest movements. The post does not contain direct hate speech elements such as assaults on human dignity, calls for violence, or vulgar language. It is more likely to be seen as a political jab or satire, leading to low disagreement among annotators. Therefore, the predicted percentages of annotators classifying the post as hate speech vs. not hate speech are [0.2, 0.8].",0.2
23,3423,"A top #Israeli #soccer team has added ""#Trump"" to their name in honor of the U.S. president:  https://www.mirror.co.uk/sport/football/news/top-israeli-football-team-adds-12529965",0.0,1.0,0.0,1.0,"The post is a straightforward news report about an Israeli soccer team adding 'Trump' to their name in honor of the U.S. president. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement.","The post is a straightforward news report about an Israeli soccer team adding 'Trump' to their name in honor of the U.S. president. It does not contain any language or content that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement. The percentages of annotators who classify the post as hate speech vs. not hate speech are [0.0, 1.0].",0.0
24,3842,SIGN PETITION! Protect Free Speech in the Digital Public Square  https://petitions.whitehouse.gov/petition/protect-...,0.0,1.0,0.0,1.0,"The post is a call to action to sign a petition to protect free speech in the digital public square. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is straightforward and unlikely to be interpreted as hate speech, leading to a low disagreement among annotators.","The post is a straightforward call to action to sign a petition to protect free speech. It does not contain any elements that would typically be classified as hate speech, such as demeaning language, incitement to violence, or offensive language. Therefore, it is likely that the majority of annotators would classify this post as not hate speech, resulting in low disagreement. The predicted percentages are [0.0, 1.0], indicating that 0% of annotators would classify it as hate speech and 100% would classify it as not hate speech.",0.0
25,3844,"I'd Leave! A plan to merge T-Mobile 7 Sprint, 2 billion dollar wireless conglomerates, will result in the loss of nearly 29,000 American jobs, a report by the leading union for communication workers reveals. https://www.breitbart.com/big-government/2018/08/3...",0.2,0.8,0.0,1.0,"The post discusses a business merger and its potential impact on American jobs. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement.","The post is focused on the economic implications of a business merger and does not exhibit any characteristics of hate speech. It is straightforward and lacks any elements that could be interpreted as demeaning, violent, or offensive. As such, it is expected that annotators would largely agree that this post is not hate speech.",0.2
26,3845,"2/3 of Republicans and a 1/3 of independents think special counsel Robert Mueller’s #Russia investigation should be shut down, according to a new Axios poll. https://www.breitbart.com/big-government/2018/08/3...",0.0,1.0,0.0,1.0,"The post presents a statistic from a poll regarding opinions on the Mueller investigation. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is straightforward and factual, likely leading to consensus among annotators that it is not hate speech.","The post is a factual statement about a poll result concerning political opinions on the Mueller investigation. It does not contain any elements of hate speech as defined by the aspects provided. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement and a high percentage of annotators classifying it as not hate speech.",0.0
27,3846,Neil Armstrong Movie Starring Canadian Ryan Gosling Doesn’t Feature planting of American Flag on Moon Surface #BoycottFirstMan https://www.breitbart.com/big-hollywood/2018/08/30...,0.0,1.0,0.0,1.0,"The post discusses a movie about Neil Armstrong and mentions the absence of the American flag planting scene, which could be a point of contention for some. However, it does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The hashtag #BoycottFirstMan suggests a call for a boycott, but this is not inherently hate speech. The post is straightforward and unlikely to be interpreted as hate speech by annotators.","The post is about a movie and its portrayal of a historical event, specifically the omission of the American flag planting on the moon. It does not contain any elements that would typically be classified as hate speech, such as demeaning language, incitement to violence, or vulgarity. The hashtag suggests a boycott, which is a form of protest but not hate speech. Therefore, it is expected that annotators would largely agree that this post is not hate speech.",0.0
28,3847,"In-N-Out Refuses to Back Down, Responds to Democrats Boycotting Them with Fierce Statement.  Yikes. That’s the chair of the California Democratic Party acting like he’s ten years old. https://www.chicksonright.com/youngcons/2018/08/31...",0.4,0.6,0.0,1.0,"The post discusses a political issue involving a boycott and a response from a company, In-N-Out, without any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The post criticizes a political figure's behavior but does so in a manner that is not demeaning or degrading based on protected characteristics. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement.","The post is a commentary on a political situation involving In-N-Out and the California Democratic Party. It criticizes the behavior of a political figure but does not contain elements of hate speech such as assaults on human dignity, calls for violence, or vulgarity. The language used is not offensive or degrading based on race, ethnicity, gender, religion, or other protected characteristics. As a result, the post is likely to be classified as not hate speech by the majority of annotators, resulting in low disagreement.",0.4
29,4260,Change My Mind: Trump Is Not A Fascist https://www.blazingcatfur.ca/2018/09/01/change-my-...,0.0,1.0,0.2,0.8,"The post invites a discussion on whether Trump is a fascist, which is a political opinion rather than a direct assault on human dignity, call for violence, or use of vulgar language. The phrase 'Change My Mind' suggests an openness to debate rather than a definitive statement of hate speech. While some may find the topic provocative, it does not clearly fall into the categories of hate speech, leading to likely consensus that it is not hate speech.","The post does not contain any direct assaults on human dignity, calls for violence, or vulgar language. It is more of a political opinion or debate topic, which is not inherently hate speech. Therefore, it is likely that a majority of annotators would classify it as not hate speech.",0.2
30,4351,"While Democrats play the race card, we play the Trump cardJobs, Jobs, Jobs, equals a win for all https://canadafreepress.com/article/jobs-jobs-jobs...",0.4,0.6,0.2,0.8,"The post does not contain any explicit assaults on human dignity, calls for violence, or vulgarity/offensive language. It appears to be a political statement contrasting Democrats and Republicans, focusing on economic achievements attributed to Trump. The phrase 'play the race card' could be seen as dismissive of racial issues, but it is not overtly hateful. Therefore, it is likely to be classified as not hate speech by most annotators, with low disagreement.","The post contrasts Democrats and Republicans, focusing on economic achievements attributed to Trump. It uses the phrase 'play the race card,' which could be seen as dismissive of racial issues, but it does not contain explicit hate speech elements like assaults on human dignity, calls for violence, or vulgarity. Therefore, it is likely to be classified as not hate speech by most annotators, with low disagreement.",0.2
31,4352,"Trump threatens to withdraw from World Trade Organization If the World Trade Organization doesn't 'shape up,' President Donald Trump told Bloomberg he would pull the United States out. https://www.cnbc.com/2018/08/30/trump-threatens-to...",0.0,1.0,0.0,1.0,"The post is a straightforward news report about President Trump's statement regarding the World Trade Organization. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement.","The post is a straightforward news report about President Trump's statement regarding the World Trade Organization. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. Therefore, it is unlikely to be classified as hate speech by annotators, leading to low disagreement. [0.0, 1.0]",0.0
32,4353,"DIGITAL DETOXIFY: Britain's Scroll Free SeptemberLOL! Social Media Suppression Here to Save Your Body Image,  Not the Nation Scroll Free September wants people to only give up social media activity for a month. https://canadafreepress.com/article/lol-social-med...",0.0,1.0,0.0,1.0,"The post discusses a social media campaign called 'Scroll Free September' and does not contain any language or content that degrades individuals or groups, incites violence, or uses vulgar or offensive language. It appears to be a commentary on a social media detox initiative, which is not related to hate speech. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement.","The post is a commentary on a social media detox initiative called 'Scroll Free September.' It does not contain any elements of hate speech, such as assaults on human dignity, calls for violence, or vulgarity/offensive language. The content is straightforward and does not present any ambiguity that would lead to disagreement among annotators. Therefore, it is predicted that 0% of annotators would classify it as hate speech, and 100% would classify it as not hate speech.",0.0
33,4354,Explosive Ivy League Study Repressed For Finding Transgender Kids May Be A Social Contagion http://thefederalist.com/2018/08/31/explosive-ivy-...,0.4,0.6,0.4,0.6,"The post references a controversial study about transgender kids being a 'social contagion,' which could be interpreted as an assault on human dignity by suggesting that transgender identity is not legitimate but rather a trend. This could be seen as demeaning to transgender individuals. However, the post itself does not contain explicit vulgarity or calls for violence. The interpretation of the post's content may vary significantly among annotators, leading to a moderate level of disagreement.","The post discusses a study that suggests transgender identity among kids may be a 'social contagion.' This topic is highly controversial and can be seen as demeaning to transgender individuals by implying their identity is not genuine but rather a trend. This aspect could lead some annotators to classify it as hate speech due to the potential assault on human dignity. However, the post does not contain explicit vulgarity or calls for violence, which might lead others to classify it as not hate speech. The interpretation of the post's content is likely to vary, resulting in moderate disagreement among annotators.",0.0
34,4355,"President Trump has a little can of whoopass for Cuba, Venezuela and Nicaragua...By Monica Showalter President Trump has always been adept at spotting talent, and he's reeled in a big one with his new appointment of Mauricio Claver-Carone, to the top White House post on Latin America.  https://www.americanthinker.com/blog/2018/08/presi......",0.0,1.0,0.2,0.8,"The post discusses President Trump's political actions and appointments without using language that assaults human dignity, calls for violence, or includes vulgarity or offensive language. It appears to be a straightforward political commentary, which is unlikely to be classified as hate speech by most annotators. Therefore, there is likely to be low disagreement among annotators, with the majority classifying it as not hate speech.","The post is a political commentary on President Trump's actions and appointments, specifically regarding Latin America. It does not contain language that assaults human dignity, calls for violence, or includes vulgarity or offensive language. As such, it is unlikely to be classified as hate speech by most annotators. The content is clear and straightforward, leading to low disagreement among annotators. The majority would likely classify it as not hate speech, resulting in an estimated distribution of [0.2, 0.8].",0.2
35,4358,"ELYRIA — A former Oberlin College instructor and an activist for indigenous people was sentenced to prison for stealing more than $77,000 in federal grants designed to help Native Americans. http://www.chroniclet.com/cops-and-courts/2018/08/...",0.2,0.8,0.0,1.0,"The post reports on a legal case involving theft of federal grants by a former college instructor. It does not contain any language that assaults human dignity, calls for violence, or uses vulgar or offensive language. The content is straightforward and factual, likely leading to consensus among annotators that it is not hate speech.","The post is a straightforward news report about a legal case involving theft of federal grants. It does not contain any elements of hate speech, such as assaults on human dignity, calls for violence, or vulgar/offensive language. Therefore, it is likely that annotators would agree that this post is not hate speech, resulting in low disagreement and a high percentage of annotators classifying it as not hate speech.",0.2
36,4359,We are trying very hard to keep a straightface but we had to add this news. An animal rights advocate wants to place a roadside memorial in Maine to remember thousands of lobsters killed in a highway wreck Weird that they didn't say a damn thing about muzzie s torturing and killing all those animals a few days ago. http://www.dailymail.co.uk/news/article-6115919/PE......,0.0,1.0,0.7,0.3,"The post contains offensive language and a derogatory term 'muzzies' which is a slur against Muslims, indicating an assault on human dignity. This use of a slur is likely to be interpreted as hate speech by a significant portion of annotators. However, the post does not explicitly call for violence, and the primary focus is on criticizing perceived hypocrisy in animal rights advocacy. The vulgarity and offensive language aspect is present, but the post's main issue is the use of a racial slur, which contributes to a higher likelihood of being classified as hate speech.","The post uses a derogatory term 'muzzies' which is a slur against Muslims, indicating an assault on human dignity. This use of a slur is likely to be interpreted as hate speech by a significant portion of annotators. However, the post does not explicitly call for violence, and the primary focus is on criticizing perceived hypocrisy in animal rights advocacy. The vulgarity and offensive language aspect is present, but the post's main issue is the use of a racial slur, which contributes to a higher likelihood of being classified as hate speech. Therefore, I predict a higher percentage of annotators would classify this as hate speech, but not overwhelmingly so, due to the lack of explicit calls for violence or other hate speech elements. The disagreement level is low as the use of a slur is a clear indicator of hate speech.",0.7
